Titulo,Empresa,Ubicacion,Descripcion,Responsabilidades,Requisitos,Rango salarial,Tipo de empleo,Nivel de experiencia,Habilidades requeridas,Fecha de publicacion,Estado del empleo,Categoria de trabajo
Instructor de Programacion,Coder Academy,Cali,Coder Academy busca un perfil como instructor de programacion para integrarse a su equipo en Cali. El candidato ideal debera demostrar habilidades solidas en el area de instructor de programacion y tener pasion por la excelencia profesional.,"Desempenar tareas relacionadas con el rol de instructor de programacion, colaborar con equipos interdisciplinarios, cumplir con los objetivos del area, participar en la mejora continua de procesos y presentar reportes periodicos de resultados.","Se requiere: titulo universitario o tecnico en un campo relacionado, experiencia minima de 1 ano en cargos similares, habilidad para trabajar bajo presion, capacidad de comunicacion efectiva, experiencia en planeacion curricular y evaluacion educativa.",8.535.856,tiempo_completo,senior,"Planificacion, Didactica, TIC educativas",2025-05-17 17:58:17,True,educacion
Asistente Administrativo,Global Admin,Bogota,Global Admin busca un perfil como asistente administrativo para integrarse a su equipo en Bogota. El candidato ideal debera demostrar habilidades solidas en el area de asistente administrativo y tener pasion por la excelencia profesional.,"Desempenar tareas relacionadas con el rol de asistente administrativo, colaborar con equipos interdisciplinarios, cumplir con los objetivos del area, participar en la mejora continua de procesos y presentar reportes periodicos de resultados.","Se requiere: titulo universitario o tecnico en un campo relacionado, experiencia minima de 1 ano en cargos similares, habilidad para trabajar bajo presion, capacidad de comunicacion efectiva.",1.258.516,contrato,entry,"Planificacion estrategica, Liderazgo, ERP",2025-05-17 17:58:17,True,administracion
Coordinador de Seleccion,Great Teams,Cali,Great Teams busca un perfil como coordinador de seleccion para integrarse a su equipo en Cali. El candidato ideal debera demostrar habilidades solidas en el area de coordinador de seleccion y tener pasion por la excelencia profesional.,"Desempenar tareas relacionadas con el rol de coordinador de seleccion, colaborar con equipos interdisciplinarios, cumplir con los objetivos del area, participar en la mejora continua de procesos y presentar reportes periodicos de resultados.","Se requiere: titulo universitario o tecnico en un campo relacionado, experiencia minima de 1 ano en cargos similares, habilidad para trabajar bajo presion, capacidad de comunicacion efectiva.",8.237.920,remoto,senior,"Entrevistas, Onboarding, Compensaciones",2025-05-17 17:58:17,True,recursos_humanos
Ilustrador Digital,Estudio Creativo Prisma,Medellin,Estudio Creativo Prisma busca un perfil como ilustrador digital para integrarse a su equipo en Medellin. El candidato ideal debera demostrar habilidades solidas en el area de ilustrador digital y tener pasion por la excelencia profesional.,"Desempenar tareas relacionadas con el rol de ilustrador digital, colaborar con equipos interdisciplinarios, cumplir con los objetivos del area, participar en la mejora continua de procesos y presentar reportes periodicos de resultados.","Se requiere: titulo universitario o tecnico en un campo relacionado, experiencia minima de 1 ano en cargos similares, habilidad para trabajar bajo presion, capacidad de comunicacion efectiva.",9.428.281,pasantia,senior,"UI, Photoshop, UX",2025-05-17 17:58:17,True,diseno_grafico
Desarrollador Frontend,Andes Software,Bogota,Andes Software busca un perfil como desarrollador frontend para integrarse a su equipo en Bogota. El candidato ideal debera demostrar habilidades solidas en el area de desarrollador frontend y tener pasion por la excelencia profesional.,"Desempenar tareas relacionadas con el rol de desarrollador frontend, colaborar con equipos interdisciplinarios, cumplir con los objetivos del area, participar en la mejora continua de procesos y presentar reportes periodicos de resultados.","Se requiere: titulo universitario o tecnico en un campo relacionado, experiencia minima de 1 ano en cargos similares, habilidad para trabajar bajo presion, capacidad de comunicacion efectiva, conocimientos solidos en estructuras de datos y algoritmos.",3.982.663,medio_tiempo,junior,"Python, Git, SQL",2025-05-17 17:58:17,True,ingenieria_informatica
Community Manager,DigitalBoost,Medellin,DigitalBoost busca un perfil como community manager para integrarse a su equipo en Medellin. El candidato ideal debera demostrar habilidades solidas en el area de community manager y tener pasion por la excelencia profesional.,"Desempenar tareas relacionadas con el rol de community manager, colaborar con equipos interdisciplinarios, cumplir con los objetivos del area, participar en la mejora continua de procesos y presentar reportes periodicos de resultados.","Se requiere: titulo universitario o tecnico en un campo relacionado, experiencia minima de 1 ano en cargos similares, habilidad para trabajar bajo presion, capacidad de comunicacion efectiva.",2.347.650,contrato,entry,"Analytics, Social Media, Google Ads",2025-05-17 17:58:17,True,marketing_digital
Ingeniero Civil,Grupo Proyectos,Medellin,Grupo Proyectos busca un perfil como ingeniero civil para integrarse a su equipo en Medellin. El candidato ideal debera demostrar habilidades solidas en el area de ingeniero civil y tener pasion por la excelencia profesional.,"Desempenar tareas relacionadas con el rol de ingeniero civil, colaborar con equipos interdisciplinarios, cumplir con los objetivos del area, participar en la mejora continua de procesos y presentar reportes periodicos de resultados.","Se requiere: titulo universitario o tecnico en un campo relacionado, experiencia minima de 1 ano en cargos similares, habilidad para trabajar bajo presion, capacidad de comunicacion efectiva.",1.829.062,remoto,entry,"Matlab, Proyectos, ISO",2025-05-17 17:58:17,True,ingenierias
Analista Financiero,Sigma Holdings,Medellin,Sigma Holdings busca un perfil como analista financiero para integrarse a su equipo en Medellin. El candidato ideal debera demostrar habilidades solidas en el area de analista financiero y tener pasion por la excelencia profesional.,"Desempenar tareas relacionadas con el rol de analista financiero, colaborar con equipos interdisciplinarios, cumplir con los objetivos del area, participar en la mejora continua de procesos y presentar reportes periodicos de resultados.","Se requiere: titulo universitario o tecnico en un campo relacionado, experiencia minima de 1 ano en cargos similares, habilidad para trabajar bajo presion, capacidad de comunicacion efectiva, conocimiento de normativas contables y tributarias.",4.902.392,contrato,mid,"Excel, SAP, Finanzas",2025-05-17 17:58:17,True,finanzas
Psicologo Clinico,Hospital San Jose,Medellin,Hospital San Jose busca un perfil como psicologo clinico para integrarse a su equipo en Medellin. El candidato ideal debera demostrar habilidades solidas en el area de psicologo clinico y tener pasion por la excelencia profesional.,"Desempenar tareas relacionadas con el rol de psicologo clinico, colaborar con equipos interdisciplinarios, cumplir con los objetivos del area, participar en la mejora continua de procesos y presentar reportes periodicos de resultados.","Se requiere: titulo universitario o tecnico en un campo relacionado, experiencia minima de 1 ano en cargos similares, habilidad para trabajar bajo presion, capacidad de comunicacion efectiva, registro profesional vigente y certificaciones actualizadas.",5.585.311,contrato,mid,"Etica profesional, BLS, Historia Clinica",2025-05-17 17:58:17,True,salud
Docente de Matematicas,Universidad Metropolitana,Medellin,Universidad Metropolitana busca un perfil como docente de matematicas para integrarse a su equipo en Medellin. El candidato ideal debera demostrar habilidades solidas en el area de docente de matematicas y tener pasion por la excelencia profesional.,"Desempenar tareas relacionadas con el rol de docente de matematicas, colaborar con equipos interdisciplinarios, cumplir con los objetivos del area, participar en la mejora continua de procesos y presentar reportes periodicos de resultados.","Se requiere: titulo universitario o tecnico en un campo relacionado, experiencia minima de 1 ano en cargos similares, habilidad para trabajar bajo presion, capacidad de comunicacion efectiva, experiencia en planeacion curricular y evaluacion educativa.",2.462.136,medio_tiempo,entry,"Planificacion, Didactica, TIC educativas",2025-05-17 17:58:17,True,educacion
Gerente de Operaciones,Andes Operaciones,Cali,Andes Operaciones busca un perfil como gerente de operaciones para integrarse a su equipo en Cali. El candidato ideal debera demostrar habilidades solidas en el area de gerente de operaciones y tener pasion por la excelencia profesional.,"Desempenar tareas relacionadas con el rol de gerente de operaciones, colaborar con equipos interdisciplinarios, cumplir con los objetivos del area, participar en la mejora continua de procesos y presentar reportes periodicos de resultados.","Se requiere: titulo universitario o tecnico en un campo relacionado, experiencia minima de 1 ano en cargos similares, habilidad para trabajar bajo presion, capacidad de comunicacion efectiva.",9.305.007,pasantia,senior,"Planificacion estrategica, ERP, Liderazgo",2025-05-17 17:58:17,True,administracion
Especialista en Compensaciones,Human Focus,Cali,Human Focus busca un perfil como especialista en compensaciones para integrarse a su equipo en Cali. El candidato ideal debera demostrar habilidades solidas en el area de especialista en compensaciones y tener pasion por la excelencia profesional.,"Desempenar tareas relacionadas con el rol de especialista en compensaciones, colaborar con equipos interdisciplinarios, cumplir con los objetivos del area, participar en la mejora continua de procesos y presentar reportes periodicos de resultados.","Se requiere: titulo universitario o tecnico en un campo relacionado, experiencia minima de 1 ano en cargos similares, habilidad para trabajar bajo presion, capacidad de comunicacion efectiva.",2.858.923,pasantia,junior,"Compensaciones, Entrevistas, Onboarding",2025-05-17 17:58:17,True,recursos_humanos
Disenador UX/UI,Vision Digital,Medellin,Vision Digital busca un perfil como disenador ux/ui para integrarse a su equipo en Medellin. El candidato ideal debera demostrar habilidades solidas en el area de disenador ux/ui y tener pasion por la excelencia profesional.,"Desempenar tareas relacionadas con el rol de disenador ux/ui, colaborar con equipos interdisciplinarios, cumplir con los objetivos del area, participar en la mejora continua de procesos y presentar reportes periodicos de resultados.","Se requiere: titulo universitario o tecnico en un campo relacionado, experiencia minima de 1 ano en cargos similares, habilidad para trabajar bajo presion, capacidad de comunicacion efectiva.",4.367.131,pasantia,mid,"Creatividad, UI, Illustrator",2025-05-17 17:58:17,True,diseno_grafico
